id,name,latitude,longitude,elevation
US1SDBR0016,"ABERDEEN 9.4 NW, SD US",45.5465125,-98.6416538,423.1
US1SDBR0018,"ABERDEEN 1.1 NNE, SD US",45.482624,-98.477576,396.5
US1SDCD0001,"WATERTOWN 7.6 ENE, SD US",44.958957,-97.024685,580.0
US1SDCD0005,"WATERTOWN 7.5 NNE, SD US",45.004293,-97.085682,542.8
US1SDCS0017,"HERMOSA 0.3 ENE, SD US",43.840965,-103.185396,1004.0
US1SDCY0002,"VERMILLION 1.9 N, SD US",42.80911,-96.920353,371.9
US1SDDG0001,"DIMOCK 10.2 W, SD US",43.49747,-98.188757,468.2
US1SDDG0002,"ARMOUR 4.6 W, SD US",43.326455,-98.435378,477.0
US1SDDV0004,"MITCHELL 1.1 N, SD US",43.748841,-98.032648,394.1
US1SDFK0006,"CHELSEA 3.8 W, SD US",45.171466,-98.820589,422.5
US1SDFR0020,"EDGEMONT 2.2 ENE, SD US",43.315728,-103.789756,1042.4
US1SDFR0021,"EDGEMONT 0.4 W, SD US",43.298685,-103.834831,1069.8
US1SDFR0024,"EDGEMONT 14.2 NW, SD US",43.45273333,-104.0154167,1088.1
US1SDGT0001,"MILBANK 3.9 SSW, SD US",45.16535,-96.653167,384.4
US1SDGY0001,"DALLAS 8.8 S, SD US",43.113169,-99.496356,678.8
US1SDGY0003,"GREGORY 8.7 N, SD US",43.3581,-99.4169,605.0
US1SDGY0011,"FAIRFAX 6.9 E, SD US",43.037816,-98.75202,561.1
US1SDGY0012,"HERRICK 8.2 SSW, SD US",43.000323,-99.228689,645.0
US1SDGY0015,"BURKE 4.2 SW, SD US",43.14107,-99.35415,627.9
US1SDHG0010,"PIERRE 1.3 S, SD US",44.354596,-100.323687,436.5
US1SDHG0011,"PIERRE 8.3 NNW, SD US",44.48098,-100.39638,538.0
US1SDHG0012,"PIERRE 2.5 NNE, SD US",44.4080529,-100.3064183,527.6
US1SDHK0005,"PHILIP 20.7 NW, SD US",44.283731,-101.908824,772.1
US1SDHK0016,"PHILIP 2.8 SE, SD US",44.010617,-101.625841,731.5
US1SDHK0019,"PHILIP 18.0 N, SD US",44.29901,-101.61401,762.3
US1SDHM0001,"HAYTI 0.1 WNW, SD US",44.657048,-97.206584,514.2
US1SDHM0008,"LAKE NORDEN 4.3 ENE, SD US",44.5943,-97.1241,509.0
US1SDHT0002,"PARKSTON 6.6 S, SD US",43.297634,-97.987592,445.0
US1SDHY0002,"HIGHMORE 19.1 NNW, SD US",44.780033,-99.573808,558.1
US1SDHY0008,"HOLABIRD 8.5 N, SD US",44.6494,-99.6047,535.8
US1SDJK0001,"KADOKA 2.8 WNW, SD US",43.8528,-101.5581,721.2
US1SDJK0004,"WANBLEE 3.5 WSW, SD US",43.5531457,-101.7257425,798.9
US1SDJN0003,"OKATON 2.6 NW, SD US",43.906568,-100.935233,680.9
US1SDLW0001,"WHITEWOOD 4.2 NNW, SD US",44.517871,-103.669789,1108.9
US1SDLW0006,"LEAD 5.5 SSW, SD US",44.27806,-103.8092,1791.9
US1SDLY0002,"KENNEBEC 0.3 SE, SD US",43.901598,-99.857761,515.4
US1SDLY0005,"PRESHO 13.8 NW, SD US",44.03854,-100.265563,567.8
US1SDLY0006,"PRESHO 11.6 NNE, SD US",44.071249,-100.007714,548.9
US1SDLY0007,"OACOMA 17.4 SSW, SD US",43.585479,-99.569204,527.0
US1SDLY0010,"KENNEBEC 2.0 S, SD US",43.875356,-99.865678,526.1
US1SDLY0012,"RELIANCE 0.1 ESE, SD US",43.879897,-99.600025,540.1
US1SDLY0015,"OACOMA 5.8 SW, SD US",43.750879,-99.479909,423.7
US1SDLY0016,"VIVIAN 5.1 SSW, SD US",43.853416,-100.302056,640.1
US1SDMC0001,"MONTROSE 5.8 NW, SD US",43.770139,-97.249416,479.1
US1SDMD0001,"BOX ELDER 8.0 NNE, SD US",44.231776,-103.034516,883.9
US1SDMD0009,"FAITH 36.3 W, SD US",44.924953,-102.762833,800.4
US1SDMD0036,"RAPID CITY 6.2 NNE, SD US",44.161073,-103.197391,985.7
US1SDMH0001,"SIOUX FALLS 5.0 SE AIRPORT, SD US",43.52648,-96.66771,476.4
US1SDMH0002,"SIOUX FALLS 2.6 ESE, SD US",43.535177,-96.680093,474.0
US1SDMH0005,"GARRETSON 7.3 WSW, SD US",43.661111,-96.623611,449.9
US1SDMH0008,"HARTFORD 6.4 S, SD US",43.531275,-96.950224,477.0
US1SDMH0020,"SIOUX FALLS 3.4 ESE, SD US",43.5267,-96.6658,462.1
US1SDMH0035,"SIOUX FALLS 3.7 WSW, SD US",43.5314,-96.8016,449.9
US1SDMH0040,"SIOUX FALLS 1.9 SSW, SD US",43.5210806,-96.7511503,444.4
US1SDML0003,"NORRIS 2.0 SSW, SD US",43.448433,-101.217484,784.6
US1SDMY0003,"BROOKINGS 8.1 S, SD US",44.188572,-96.789368,486.8
US1SDPK0006,"BISON 24.1 SW, SD US",45.324012,-102.876782,848.9
US1SDPK0008,"BISON 8.7 W, SD US",45.49864,-102.643144,872.9
US1SDPK0010,"MEADOW 10 SE, SD US",45.452085,-102.066112,779.1
US1SDPK0028,"BISON 20.3 SSE, SD US",45.2483177185059,-102.316566467285,723.9
US1SDPN0002,"RAPID CITY 3.4 WNW, SD US",44.0886,-103.2997,1058.9
US1SDPN0003,"WALL 1.8 ENE, SD US",44.0011,-102.2059,832.1
US1SDPN0009,"WALL 13.0 SSE, SD US",43.820306,-102.128306,818.1
US1SDPN0019,"WASTA 21.6 SSW, SD US",43.781017,-102.616813,894.0
US1SDPN0021,"NEW UNDERWOOD 3.9 S, SD US",44.0375,-102.829,954.0
US1SDPN0022,"BOX ELDER 6.2 ESE, SD US",44.1,-102.95,891.8
US1SDRB0001,"SISSETON 3.8 W, SD US",45.658652,-97.12368,468.8
US1SDRB0004,"SISSETON 10.4 ENE, SD US",45.6948,-96.8348,338.0
US1SDSL0005,"ONIDA 1.6 SSE, SD US",44.68515,-100.04825,573.9
US1SDSP0001,"TULARE 4.5 SSW, SD US",44.676885,-98.534583,402.9
US1SDTD0001,"OLSONVILLE 4.5 SE, SD US",43.090789,-100.53481,801.0
US1SDTP0007,"HAMILL 1.7 SW, SD US",43.5868,-99.711432,556.0
US1SDTR0002,"PARKER 6.8 WSW, SD US",43.353784,-97.260732,459.0
US1SDWL0002,"HOVEN 2.4 N, SD US",45.277056,-99.774367,570.0
US1SDWL0003,"LOWRY 1.1 WNW, SD US",45.321238,-100.002273,574.9
US1SDYN0011,"YANKTON 1.7 NNE, SD US",42.910411,-97.374093,385.6
US1TNAN0003,"OAK RIDGE 5.7 NE, TN US",36.019079,-84.221136,270.1
US1TNAN0008,"NORRIS 0.6 NW, TN US",36.1997,-84.0765,353.0
US1TNBF0003,"SHELBYVILLE 7.5 NW, TN US",35.551548,-86.555817,218.8
US1TNBF0004,"BELL BUCKLE 2.0 SE, TN US",35.5698,-86.3291,299.0
US1TNBF0005,"SHELBYVILLE 3.1 ESE, TN US",35.466259,-86.40026,228.9
US1TNBF0014,"PETERSBURG 7.3 N, TN US",35.420902,-86.619485,264.6
US1TNBF0023,"SHELBYVILLE 8.7 W, TN US",35.467441,-86.598858,245.1
US1TNBF0027,"SHELBYVILLE 10.5 WSW, TN US",35.436755,-86.622003,256.0
US1TNBL0002,"PIKEVILLE 7.5 SW, TN US",35.54419,-85.30465,637.0
US1TNBL0006,"PIKEVILLE 13.2 NE, TN US",35.753886,-85.045172,348.1
US1TNBR0004,"CLEVELAND 3.0 ESE, TN US",35.157934,-84.820401,298.1
US1TNBR0008,"CLEVELAND 4.1 NNE, TN US",35.23363,-84.84381,232.9
US1TNBT0008,"FRIENDSVILLE 4.6 NE, TN US",35.81128,-84.083927,282.9
US1TNBT0009,"FRIENDSVILLE 3.6 NW, TN US",35.799762,-84.168031,262.1
US1TNBT0011,"MARYVILLE 4.1 SSW, TN US",35.695465,-84.006802,353.9
US1TNBT0039,"MARYVILLE 6.7 SW, TN US",35.66688,-84.039417,309.7
US1TNCF0014,"MANCHESTER 2.6 WNW, TN US",35.478922,-86.125916,305.1
US1TNCH0007,"KINGSTON SPRINGS 1.4 SW, TN US",36.080605,-87.116539,224.0
US1TNCM0001,"CROSSVILLE 5.8 SSW, TN US",35.872488,-85.070438,573.9
US1TNCM0004,"FAIRFIELD GLADE 0.1 NNW, TN US",36.001429,-84.900205,618.1
US1TNCM0009,"CROSSVILLE 6.9 S, TN US",35.852646,-85.052635,568.1
US1TNCM0038,"CROSSVILLE 7.2 SE, TN US",35.87738,-84.9464,543.8
US1TNCN0002,"CENTERTOWN 9.0 WSW, TN US",35.6656,-86.0636,337.1
US1TNCR0004,"CLARKSBURG 5.6 E, TN US",35.882451,-88.290101,175.0
US1TNCR0007,"BRUCETON 0.2 E, TN US",36.034576,-88.243999,147.2
US1TNCS0003,"HENDERSON 1.1 NNW, TN US",35.458124,-88.658324,148.1
US1TNCT0002,"ROAN MOUNTAIN 7.1 W, TN US",36.193535,-82.200802,829.7
US1TNCY0002,"CELINA 0.3 NNE, TN US",36.552359,-85.500446,173.1
US1TNCY0003,"RED BOILING SPRINGS 6.7 NNE, TN US",36.61461,-85.78709,232.6
US1TNDC0003,"DICKSON 5.8 NW, TN US",36.127203,-87.459754,238.0
US1TNDK0001,"SMITHVILLE 4.9 WSW, TN US",35.930226,-85.902491,331.0
US1TNDK0008,"DOWELLTOWN 5.8 NE, TN US",36.08049,-85.879855,316.1
US1TNDR0002,"PARSONS 0.5 E, TN US",35.6484,-88.1278,151.2
US1TNDV0041,"HERMITAGE 2.6 E, TN US",36.194137,-86.576403,153.0
US1TNDV0045,"BELLE MEADE 0.4 W, TN US",36.098143,-86.862754,166.1
US1TNDV0047,"BERRY HILL 1.6 WNW, TN US",36.125969,-86.795374,193.9
US1TNDV0050,"BELLE MEADE 5.3 WSW, TN US",36.067335,-86.941302,182.0
US1TNDV0067,"HERMITAGE 4.2 SE, TN US",36.15023,-86.57381,182.0
US1TNDV0076,"MOUNT JULIET 6.1 SSW, TN US",36.119601,-86.546118,174.0
US1TNDV0079,"MOUNT JULIET 5.2 SSW, TN US",36.13878,-86.565737,158.5
US1TNDV0102,"BELLE MEADE 1.2 ESE, TN US",36.094041,-86.834076,200.9
US1TNDV0184,"HERMITAGE 4.6 WSW, TN US",36.174203,-86.700559,162.5
US1TNFK0003,"WINCHESTER 3.9 W, TN US",35.195933,-86.17635,305.1
US1TNFK0006,"WINCHESTER 1.6 W, TN US",35.184,-86.136556,278.9
US1TNFN0005,"JAMESTOWN 12.9 S, TN US",36.245307,-84.934206,526.1
US1TNFN0006,"CLARKRANGE 6.0 NE, TN US",36.232533,-84.9407,522.1
US1TNGN0001,"GREENEVILLE 10.1 S, TN US",36.019523,-82.830878,445.0
US1TNGN0008,"GREENEVILLE 3.0 S, TN US",36.122412,-82.816249,467.6
US1TNGN0009,"BAILEYTON 1.0 NW, TN US",36.338968,-82.841907,363.9
US1TNGY0002,"BEERSHEBA SPRINGS 2.1 ENE, TN US",35.4703,-85.6371,294.1
US1TNGY0008,"ALTAMONT 3.9 NW, TN US",35.461065,-85.785807,612.0
US1TNHB0003,"JEFFERSON CITY 2.1 NE, TN US",36.1607,-83.4609,379.5
US1TNHC0002,"KYLES FORD 1.0 N, TN US",36.5891,-83.0398,429.2
US1TNHL0014,"OOLTEWAH 6.7 NNE, TN US",35.152221,-85.048082,213.1
US1TNHT0005,"ERIN 5.4 ESE, TN US",36.2852,-87.613621,226.2
US1TNHW0001,"BROWNSVILLE 1.0 SE, TN US",35.584085,-89.242296,106.1
US1TNJF0004,"WHITE PINE 2.0 NE, TN US",36.11917,-83.26939,377.6
US1TNKX0005,"KNOXVILLE 5.5 W, TN US",35.98314,-84.04422,398.1
US1TNLC0006,"FAYETTEVILLE 7.9 WNW, TN US",35.202825,-86.777736,224.9
US1TNLC0012,"FAYETTEVILLE 8.6 S, TN US",35.026,-86.554,280.1
US1TNLR0007,"LORETTO 5.2 NE, TN US",35.139167,-87.378556,281.0
US1TNLR0009,"LAWRENCEBURG 8.8 SE, TN US",35.254555,-87.38446,274.9
US1TNLR0010,"LAWRENCEBURG 7.0 NW, TN US",35.305335,-87.438331,289.9
US1TNLS0003,"HOHENWALD 2.2 SE, TN US",35.52677,-87.533345,288.0
US1TNMA0003,"JASPER 1.7 N, TN US",35.0841,-85.6289,199.0
US1TNMA0008,"WHITWELL 4.5 ENE, TN US",35.22902,-85.44566,234.1
US1TNMD0004,"JACKSON 4.7 NW, TN US",35.687358,-88.880864,149.0
US1TNMD0005,"JACKSON 5.6 NE, TN US",35.699967,-88.772383,143.3
US1TNMD0010,"GADSDEN 4.9 SSE, TN US",35.71081,-88.959046,120.1
US1TNMD0015,"JACKSON 4.3 N, TN US",35.6959,-88.8399,130.8
US1TNME0001,"LYNCHBURG 0.7WNW, TN US",35.286571,-86.36924,257.3
US1TNMG0003,"PETROS 0.2E, TN US",36.095,-84.442,410.9
US1TNML0004,"LEWISBURG 6.2 SSE, TN US",35.369576,-86.731447,289.9
US1TNML0006,"LEWISBURG 5.1 SW, TN US",35.3887,-86.8439,285.0
US1TNML0010,"CORNERSVILLE 3.6 SE, TN US",35.3231,-86.7936,262.1
US1TNMM0006,"ROCKWOOD 11.3 S, TN US",35.635733,-84.619766,256.0
US1TNMN0002,"RAMER 1.5 S, TN US",35.049547,-88.622228,152.1
US1TNMN0003,"FINGER 4.1 ENE, TN US",35.3782407,-88.5489506,154.8
US1TNMR0004,"MADISONVILLE 1.2 NNE, TN US",35.538747,-84.352253,313.9
US1TNMS0001,"TEN MILE 2.2 NW, TN US",35.68447,-84.70573,238.0
US1TNMT0026,"CLARKSVILLE 4.0 WNW, TN US",36.572977,-87.418025,170.1
US1TNMT0033,"CLARKSVILLE 9.3 ESE, TN US",36.49664,-87.199381,182.9
US1TNMT0038,"CLARKSVILLE 10.2 WSW, TN US",36.4805,-87.5005,150.0
US1TNMT0041,"CLARKSVILLE 3.3 SSE, TN US",36.516009,-87.327041,164.9
US1TNMT0061,"CLARKSVILLE 5.4 WSW, TN US",36.517647,-87.429013,166.4
US1TNMT0063,"CLARKSVILLE 3.4 NNW, TN US",36.602749,-87.379291,149.0
US1TNMY0008,"COLUMBIA 1.2 SSW, TN US",35.607219,-87.05921,220.1
US1TNOV0004,"LIVINGSTON 1.9 NNW, TN US",36.413209,-85.343778,427.0
US1TNPM0010,"COOKEVILLE 4.6 WNW, TN US",36.188513,-85.578872,305.1
US1TNPM0018,"COOKEVILLE 5.4 WNW, TN US",36.192442,-85.591653,313.9
US1TNPM0021,"COOKEVILLE 3.9 E, TN US",36.147555,-85.436203,446.8
US1TNPT0003,"BYRDSTOWN 2.8 SSW, TN US",36.54417,-85.15984,301.8
US1TNRB0001,"RIDGETOP 3.8 SW, TN US",36.365004,-86.828682,263.0
US1TNRB0003,"SPRINGFIELD 1.9 WSW, TN US",36.493667,-86.911678,204.5
US1TNRB0016,"CEDAR HILL 2.6 N, TN US",36.5875,-87.006,191.1
US1TNRD0001,"MURFREESBORO 5.5 NNW, TN US",35.92469,-86.43666,167.9
US1TNRD0012,"MURFREESBORO 8.7 E, TN US",35.862784,-86.239769,191.1
US1TNRD0055,"ROCK VALE 4.5S, TN US",35.700292,-86.524985,237.1
US1TNRD0065,"MURFREESBORO 3.2 WNW, TN US",35.878605,-86.442307,171.9
US1TNSH0001,"BARTLETT 1.0 WNW, TN US",35.222,-89.85162,91.1
US1TNSL0001,"OAK GROVE 3.0 E, TN US",36.413732,-82.37529,455.1
US1TNSM0001,"CARTHAGE 8.7 NNE, TN US",36.377193,-85.898278,220.1
US1TNSM0005,"GORDONSVILLE 1.4 ENE, TN US",36.188415,-85.907624,153.0
US1TNSQ0001,"DUNLAP 3.1 NW, TN US",35.401178,-85.428759,630.0
US1TNSQ0007,"DUNLAP 2.3 SSE, TN US",35.34018,-85.374442,216.1
US1TNSR0011,"HENDERSONVILLE 2.9 NE, TN US",36.31886,-86.561239,148.1
US1TNSR0032,"WESTMORELAND 5.4 NNE, TN US",36.6368,-86.2125,252.1
US1TNSR0050,"BETHPAGE 4.5 NW, TN US",36.533125,-86.367815,281.0
US1TNST0010,"DOVER 7.8 NNE, TN US",36.589207,-87.799447,185.0
US1TNSV0003,"SEVIERVILLE 2.8 NNW, TN US",35.92626,-83.60434,271.0
US1TNSV0004,"SEVIERVILLE 5.4 ENE, TN US",35.919898,-83.487239,331.9
US1TNTP0003,"ATOKA 3.2 ESE, TN US",35.434116,-89.716881,132.9
US1TNWL0005,"FOREST HILLS 4.3 WSW, TN US",36.029657,-86.90089,196.0
US1TNWL0010,"NOLENSVILLE 1.0 NNW, TN US",35.9597,-86.65755,216.4
US1TNWL0012,"FOREST HILLS 6.7 WSW, TN US",36.025587,-86.946578,209.1
US1TNWL0018,"BRENTWOOD 0.5 SSW, TN US",35.98934,-86.790429,220.1
US1TNWL0038,"BRENTWOOD 2.7 SSE, TN US",35.9591,-86.7729,220.1
US1TNWL0039,"FRANKLIN 3.6 NW, TN US",35.966194,-86.888551,195.1
US1TNWL0041,"EAGLEVILLE 3.9 WSW, TN US",35.719605,-86.719343,267.9
US1TNWN0010,"GREEN HILL 0.3 N, TN US",36.238651,-86.571596,157.9
US1TNWN0014,"GREEN HILL 1.7 S, TN US",36.210373,-86.573554,164.0
US1TNWN0019,"GREEN HILL 3.1 NNE, TN US",36.276,-86.547,164.0
US1TNWN0036,"LEBANON 2.7 SSE, TN US",36.149759,-86.30603,193.9
US1TNWN0042,"MOUNT JULIET 2.9 WSW, TN US",36.189689,-86.571279,146.0
US1TNWN0048,"LEBANON 10.5 ENE, TN US",36.280052,-86.154716,178.0
US1TNWN0066,"LEBANON 8.4 SSW, TN US",36.095137,-86.370619,207.6
US1TNWN0098,"LEBANON 3.6 N, TN US",36.260833,-86.331944,167.9
US1TNWR0004,"MORRISON 1.9 SSW, TN US",35.575039,-85.925561,326.1
US1TNWR0010,"MCMINNVILLE 8.5 ESE, TN US",35.62735,-85.64415,575.8
US1TNWS0001,"GRAY 1.5 E, TN US",36.4128,-82.4528,480.1
US1TNWT0006,"SPARTA 8.6 NW, TN US",36.023645,-85.580206,316.1
US1TNWT0007,"SPARTA 4.6 NE, TN US",35.978398,-85.410255,295.0
US1TNWY0025,"WAYNESBORO 4.7 WSW, TN US",35.29657,-87.83539333,177.1
US1TXAG0001,"LUFKIN 7.0 W, TX US",31.321333,-94.844472,91.1
US1TXAG0002,"ZAVALLA 2.0 ESE, TX US",31.1464,-94.3856,94.2
US1TXAS0005,"SEALY 0.3 WNW, TX US",29.775671,-96.158141,59.1
US1TXAT0001,"POTEET 4.1 ENE, TX US",29.065423,-98.515984,146.0
US1TXAT0005,"JOURDANTON 6.0 SSW, TX US",28.831628,-98.579187,131.1
US1TXBEL008,"BELTON 3.9 N, TX US",31.123892,-97.473297,210.9
US1TXBEL009,"BELTON 5.4 NW, TX US",31.1231,-97.52838,230.4
US1TXBEL010,"SALADO 1.5 S, TX US",30.929356,-97.523966,205.1
US1TXBEL061,"SALADO 5.5 SW, TX US",30.887436,-97.580148,231.6
US1TXBLC004,"JOHNSON CITY 7.3 W, TX US",30.258882,-98.527359,410.9
US1TXBLC010,"JOHNSON CITY 2.2 N, TX US",30.30546,-98.4088,358.1
US1TXBLC011,"BLANCO 8.8 ENE, TX US",30.1485,-98.2865,494.1
US1TXBND001,"MEDINA 3.0 NW, TX US",29.832256,-99.278103,463.6
US1TXBND018,"LAKEHILLS 1.1 SE, TX US",29.593817,-98.930153,335.9
US1TXBND019,"LAKEHILLS 1.2 NNE, TX US",29.621198,-98.93643,376.4
US1TXBND022,"BANDERA 8.6 NNW, TX US",29.84305,-99.11905,491.9
US1TXBND070,"BANDERA 6.1 ESE, TX US",29.692531,-98.978916,343.8
US1TXBRS001,"ALPINE 7.9 SE, TX US",30.276384,-103.579714,1567.0
US1TXBRS021,"ALPINE 0.7 WSW, TX US",30.36085,-103.67705,1374.6
US1TXBRT001,"BURNET 5.4 NNW, TX US",30.8271,-98.2778,467.9
US1TXBRT002,"MARBLE FALLS 2.7 SE, TX US",30.550485,-98.240923,240.2
US1TXBRT003,"BUCHANAN DAM 7.4 NNE, TX US",30.8474,-98.363,360.0
US1TXBRT006,"SPICEWOOD 4.4 NW, TX US",30.497546,-98.225839,281.0
US1TXBRT022,"BURNET 1.9 SE, TX US",30.74,-98.21,409.7
US1TXBRT025,"SPICEWOOD 2.5 SW, TX US",30.449718,-98.154644,288.3
US1TXBST017,"WYLDWOOD 8.3 SSW, TX US",30.02874,-97.54961,178.9
US1TXBST019,"BASTROP 7.2 N, TX US",30.215411,-97.328436,128.0
US1TXBST021,"ROCKNE 1.9 NNW, TX US",30.02176,-97.441031,118.3
US1TXBST035,"BASTROP 5.9 SSW, TX US",30.040288,-97.358071,124.1
US1TXBST095,"ELGIN 3.3 NE, TX US",30.376829,-97.326944,157.9
US1TXBST123,"PAIGE 7.5 NNW, TX US",30.31147,-97.17019,174.3
US1TXBST152,"ELGIN 3.9 ENE, TX US",30.370242,-97.311336,163.4
US1TXBWE001,"DE KALB 0.1 SSW, TX US",33.5058,-94.6173,125.3
US1TXBXR015,"LACKLAND AFB 3.5 SSE, TX US",29.3387,-98.5987,209.1
US1TXBXR024,"HOLLYWOOD PARK 3.1 NE, TX US",29.629225,-98.446311,302.1
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",29.701292,-98.684133,406.9
US1TXBXR048,"HOLLYWOOD PARK 1.7 ESE, TX US",29.59027,-98.457922,269.1
US1TXBXR058,"HOLLYWOOD PARK 3.3 ENE, TX US",29.609011,-98.431278,278.9
US1TXBXR065,"HOLLYWOOD PARK 5.2 NE, TX US",29.647416,-98.417802,314.6
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",29.5862,-98.5739,303.0
US1TXBXR103,"DOMINION 2.1 NNW, TX US",29.683177,-98.633893,373.4
US1TXBXR129,"TIMBERWOOD PARK 3.0 SW, TX US",29.671141,-98.50869,397.8
US1TXBXR134,"MARION 6.3 SW, TX US",29.492066,-98.191072,196.9
US1TXBXR135,"TERRELL HILLS 1.0 NE, TX US",29.485591,-98.433551,225.6
US1TXBXR143,"ALAMO HEIGHTS 0.7 NNW, TX US",29.492039,-98.470787,245.4
US1TXBXR229,"TERRELL HILLS 2.8 N, TX US",29.5178127288818,-98.4388122558594,234.1
US1TXCHK001,"BULLARD 3.7 E, TX US",32.136111,-95.256389,124.4
US1TXCLD001,"MARTINDALE 1.7 NNW, TX US",29.863903,-97.858339,170.1
US1TXCLD009,"UHLAND 4.4 SE, TX US",29.921663,-97.739445,178.0
US1TXCLD010,"LOCKHART 5.2 SSE, TX US",29.8,-97.66,144.2
US1TXCLD011,"LULING 7.4 NE, TX US",29.746275,-97.548574,136.2
US1TXCLD012,"HARWOOD 4.7 NNE, TX US",29.7318,-97.4853,147.5
US1TXCLD014,"LULING 6.9 NW, TX US",29.754891,-97.729647,143.9
US1TXCLD015,"MAXWELL 1.5 NE, TX US",29.897328,-97.786143,183.2
US1TXCLD018,"DALE 7.3 SE, TX US",29.85765674579,-97.4713924527168,169.5
US1TXCLL008,"PLANO 2.4 WSW, TX US",33.028,-96.783,226.2
US1TXCLL023,"FAIRVIEW 1.5 ESE, TX US",33.13341,-96.60034,187.1
US1TXCLL026,"MCKINNEY 1.6 ESE, TX US",33.19275,-96.62883,184.1
US1TXCLL030,"ANNA 3.7 SSW, TX US",33.312697,-96.582716,176.8
US1TXCLL033,"RICHARDSON 2.2 NW, TX US",32.992101,-96.739666,203.3
US1TXCLN001,"CISCO 10.5 NW, TX US",32.48363,-99.11608,445.0
US1TXCLR003,"GARWOOD 0.7 NW, TX US",29.456049,-96.404906,48.8
US1TXCML003,"NEW BRAUNFELS 3.1 WNW, TX US",29.720969,-98.165542,252.1
US1TXCML008,"NEW BRAUNFELS 7.2 NW, TX US",29.77794,-98.203083,326.7
US1TXCML011,"TIMBERWOOD PARK 7.7 ENE, TX US",29.751932,-98.361556,346.9
US1TXCML012,"CANYON LAKE 2.5 W, TX US",29.873972,-98.303825,342.0
US1TXCML022,"CANYON LAKE 7.5 ESE, TX US",29.83462,-98.146466,306.6
US1TXCML024,"BULVERDE 4.3 ESE, TX US",29.750534,-98.398617,316.4
US1TXCML029,"NEW BRAUNFELS 5.9 NW, TX US",29.765288,-98.186506,296.3
US1TXCML035,"NEW BRAUNFELS 5.5 WNW, TX US",29.734,-98.2021,279.8
US1TXCML040,"NEW BRAUNFELS 0.1 ENE, TX US",29.704998,-98.115385,186.5
US1TXCML041,"NEW BRAUNFELS 2.8 NNE, TX US",29.7427,-98.1009,205.1
US1TXCML048,"CANYON LAKE 8.1 NW, TX US",29.94537,-98.370583,362.1
US1TXCML051,"SPRING BRANCH 2.4 SW, TX US",29.863026,-98.45444,346.6
US1TXCML053,"BOERNE 10.2 E, TX US",29.8185943,-98.5630213,405.1
US1TXCML092,"GARDEN RIDGE 1.2 WNW, TX US",29.641065,-98.311413,282.2
US1TXCML219,"NEW BRAUNFELS 8.6 WNW, TX US",29.74812,-98.252219,342.3
US1TXCMN001,"DE LEON 4.5 W, TX US",32.099809,-98.61301,399.3
US1TXCMR001,"RANCHO VIEJO 0.7 E, TX US",26.0344,-97.5465,15.8
US1TXCMR008,"BROWNSVILLE 6.4 SE, TX US",25.852338,-97.4174706,11.0
US1TXCMR016,"BROWNSVILLE 3.5 N, TX US",25.9751,-97.4919,10.1
US1TXCMR017,"BROWNSVILLE 4.1 E, TX US",25.9274,-97.4166,13.1
US1TXCMR021,"LOS FRESNOS 0.3 NE, TX US",26.077132,-97.47585,11.0
US1TXCMR023,"BROWNSVILLE 1.9 ESE, TX US",25.91828,-97.45274,13.1
US1TXCMR036,"HARLINGEN 4.7 WSW, TX US",26.181045,-97.764346,14.0
US1TXCMR043,"BROWNSVILLE 4.1 ENE, TX US",25.954693,-97.425658,6.7
US1TXCMR089,"BROWNSVILLE 1.7 NNE, TX US",25.9474964141846,-97.4711074829102,7.0
US1TXCMR098,"BROWNSVILLE 4.3 NW, TX US",25.970664,-97.528519,
US1TXCNC001,"EDEN 2.5 SSW, TX US",31.181613,-99.8595183,618.1
US1TXCOO001,"WHITESBORO 2.8 W, TX US",33.65695,-96.952151,245.1
US1TXDA0003,"UNIVERSITY PARK 3.1 WNW, TX US",32.863,-96.845,159.1
US1TXDA0004,"ROWLETT 2.3 NW, TX US",32.932145,-96.57692,164.9
US1TXDA0013,"DALLAS 7.2 SW, TX US",32.709079,-96.83827,178.3
US1TXDA0016,"DUNCANVILLE 1.7 NNW, TX US",32.669782,-96.921618,214.6
US1TXDA0050,"CEDAR HILL 1.4 N, TX US",32.599609,-96.953694,246.0
US1TXDL0003,"DALHART 8.1 W, TX US",36.083333,-102.656667,1238.1
US1TXDM0002,"CARRIZO SPRINGS 3.0 NNE, TX US",28.563267,-99.835363,170.7
US1TXDN0001,"SHADY SHORES 3.9 N, TX US",33.219136,-97.05318,168.6
US1TXDN0003,"SANGER 5.4 NW, TX US",33.407,-97.25222,251.2
US1TXDN0006,"NORTHLAKE 2.5 NNW, TX US",33.107837,-97.273586,196.9
US1TXDN0008,"FLOWER MOUND 2.3 NE, TX US",33.05617142,-97.07029724,180.1
US1TXDN0015,"SANGER 1.8 WSW, TX US",33.350424,-97.206263,210.9
US1TXDN0021,"LINCOLN PARK 0.8 ENE, TX US",33.228153,-96.959736,176.2
US1TXDN0060,"ROANOKE 4.0 WNW, TX US",33.018686,-97.298211,188.1
US1TXDN0068,"SHADY SHORES 0.7 SE, TX US",33.156221,-97.034534,167.3
US1TXDN0108,"PONDER 3.8 N, TX US",33.233928,-97.293207,232.0
